,s_id,char_id,text,conventionality,metaphor,pos,relation,rel_id,s_text,doc_id,url,gen_version,compound,complex
3368,19-8,2686-2701,Gesetzesentwurf,O,O,NN,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3369,19-9,2702-2709,schnell,O,O,ADJD,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3370,19-10,2710-2723,verabschiedet,O,O,VVPP,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3371,19-15,2743-2752,wichtiges,O,O,ADJA,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3372,19-16,"['2753-2759', '2788-2794']","['Signal', 'sendet']",O,KOMPL,"['NN', 'VVFIN']",_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,2
3373,19-19,2767-2774,gesamte,O,O,ADJA,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3374,19-20,2775-2787,Gesellschaft,O,O,NN,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3375,19-23,2796-2811,Diskriminierung,O,O,NN,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3376,19-25,2816-2834,Ungleichbehandlung,O,O,NN,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3377,19-28,2848-2857,sexuellen,O,O,ADJA,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3378,19-29,2858-2870,Orientierung,KON,MRW,NN,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3379,19-32,2884-2889,Platz,KON,MRW,NN,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3380,1-2,5-11,langen,KON,MRW,ADJA,_,_,Nach langen Verhandlungen haben die EU-Mitgliedsstaaten einer erneuten Verlängerung der Brexit-Frist zugestimmt.,7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3381,1-3,12-25,Verhandlungen,O,O,NN,_,_,Nach langen Verhandlungen haben die EU-Mitgliedsstaaten einer erneuten Verlängerung der Brexit-Frist zugestimmt.,7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3382,1-8,62-70,erneuten,O,O,ADJA,_,_,Nach langen Verhandlungen haben die EU-Mitgliedsstaaten einer erneuten Verlängerung der Brexit-Frist zugestimmt.,7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3383,1-9,71-83,Verlängerung,KON,MRW,NN,_,_,Nach langen Verhandlungen haben die EU-Mitgliedsstaaten einer erneuten Verlängerung der Brexit-Frist zugestimmt.,7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3384,1-12,101-111,zugestimmt,O,O,VVPP,_,_,Nach langen Verhandlungen haben die EU-Mitgliedsstaaten einer erneuten Verlängerung der Brexit-Frist zugestimmt.,7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3385,2-2,117-126,britische,O,O,ADJA,_,_,"Der britische Premierminister Boris Johnson hatte einen Aufschub bis zum 31. Januar 2020 beantragt, um Zeit zu gewinnen und einen geordneten Austritt aus der Europäischen Union zu ermöglichen.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3386,2-3,127-142,Premierminister,O,O,NN,_,_,"Der britische Premierminister Boris Johnson hatte einen Aufschub bis zum 31. Januar 2020 beantragt, um Zeit zu gewinnen und einen geordneten Austritt aus der Europäischen Union zu ermöglichen.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3387,2-8,169-177,Aufschub,O,O,NN,_,_,"Der britische Premierminister Boris Johnson hatte einen Aufschub bis zum 31. Januar 2020 beantragt, um Zeit zu gewinnen und einen geordneten Austritt aus der Europäischen Union zu ermöglichen.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3388,2-12,190-196,Januar,O,O,NN,_,_,"Der britische Premierminister Boris Johnson hatte einen Aufschub bis zum 31. Januar 2020 beantragt, um Zeit zu gewinnen und einen geordneten Austritt aus der Europäischen Union zu ermöglichen.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3389,2-14,202-211,beantragt,O,O,VVPP,_,_,"Der britische Premierminister Boris Johnson hatte einen Aufschub bis zum 31. Januar 2020 beantragt, um Zeit zu gewinnen und einen geordneten Austritt aus der Europäischen Union zu ermöglichen.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3390,2-17,216-220,Zeit,O,O,NN,_,_,"Der britische Premierminister Boris Johnson hatte einen Aufschub bis zum 31. Januar 2020 beantragt, um Zeit zu gewinnen und einen geordneten Austritt aus der Europäischen Union zu ermöglichen.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3391,2-19,224-232,gewinnen,KON,MRW,VVINF,_,_,"Der britische Premierminister Boris Johnson hatte einen Aufschub bis zum 31. Januar 2020 beantragt, um Zeit zu gewinnen und einen geordneten Austritt aus der Europäischen Union zu ermöglichen.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3392,2-22,243-253,geordneten,KON,MRW,ADJA,_,_,"Der britische Premierminister Boris Johnson hatte einen Aufschub bis zum 31. Januar 2020 beantragt, um Zeit zu gewinnen und einen geordneten Austritt aus der Europäischen Union zu ermöglichen.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3393,2-23,254-262,Austritt,KON,MRW,NN,_,_,"Der britische Premierminister Boris Johnson hatte einen Aufschub bis zum 31. Januar 2020 beantragt, um Zeit zu gewinnen und einen geordneten Austritt aus der Europäischen Union zu ermöglichen.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3394,2-29,293-304,ermöglichen,O,O,VVINF,_,_,"Der britische Premierminister Boris Johnson hatte einen Aufschub bis zum 31. Januar 2020 beantragt, um Zeit zu gewinnen und einen geordneten Austritt aus der Europäischen Union zu ermöglichen.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3395,3-3,"[330-338, 353-355]","[stimmten, zu]",O,O,"[VVFIN, PTKVZ]",_,_,"Die EU-Mitgliedsstaaten stimmten diesem Antrag zu, allerdings unter der Bedingung, dass das britische Parlament den Brexit-Vertrag bis zum Ende des Aufschubs ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3396,3-5,346-352,Antrag,O,O,NN,_,_,"Die EU-Mitgliedsstaaten stimmten diesem Antrag zu, allerdings unter der Bedingung, dass das britische Parlament den Brexit-Vertrag bis zum Ende des Aufschubs ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3397,3-11,378-387,Bedingung,O,O,NN,_,_,"Die EU-Mitgliedsstaaten stimmten diesem Antrag zu, allerdings unter der Bedingung, dass das britische Parlament den Brexit-Vertrag bis zum Ende des Aufschubs ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3398,3-15,398-407,britische,O,O,ADJA,_,_,"Die EU-Mitgliedsstaaten stimmten diesem Antrag zu, allerdings unter der Bedingung, dass das britische Parlament den Brexit-Vertrag bis zum Ende des Aufschubs ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3399,3-16,408-417,Parlament,O,O,NN,_,_,"Die EU-Mitgliedsstaaten stimmten diesem Antrag zu, allerdings unter der Bedingung, dass das britische Parlament den Brexit-Vertrag bis zum Ende des Aufschubs ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3400,3-21,445-449,Ende,KON,MRW,NN,_,_,"Die EU-Mitgliedsstaaten stimmten diesem Antrag zu, allerdings unter der Bedingung, dass das britische Parlament den Brexit-Vertrag bis zum Ende des Aufschubs ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3401,3-23,454-463,Aufschubs,O,O,NN,_,_,"Die EU-Mitgliedsstaaten stimmten diesem Antrag zu, allerdings unter der Bedingung, dass das britische Parlament den Brexit-Vertrag bis zum Ende des Aufschubs ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3402,3-24,464-475,ratifiziert,O,O,VVFIN,_,_,"Die EU-Mitgliedsstaaten stimmten diesem Antrag zu, allerdings unter der Bedingung, dass das britische Parlament den Brexit-Vertrag bis zum Ende des Aufschubs ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3403,4-2,481-490,britische,O,O,ADJA,_,_,Das britische Unterhaus wird nun am Montag über die von Premier Johnson ausgehandelte Brexit-Vereinbarung mit der EU abstimmen.,7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3404,4-3,491-500,Unterhaus,O,O,NN,_,_,Das britische Unterhaus wird nun am Montag über die von Premier Johnson ausgehandelte Brexit-Vereinbarung mit der EU abstimmen.,7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3405,4-7,513-519,Montag,O,O,NN,_,_,Das britische Unterhaus wird nun am Montag über die von Premier Johnson ausgehandelte Brexit-Vereinbarung mit der EU abstimmen.,7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3406,4-11,533-540,Premier,O,O,NN,_,_,Das britische Unterhaus wird nun am Montag über die von Premier Johnson ausgehandelte Brexit-Vereinbarung mit der EU abstimmen.,7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3407,4-13,549-562,ausgehandelte,O,O,ADJA,_,_,Das britische Unterhaus wird nun am Montag über die von Premier Johnson ausgehandelte Brexit-Vereinbarung mit der EU abstimmen.,7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3408,4-18,594-603,abstimmen,O,O,VVINF,_,_,Das britische Unterhaus wird nun am Montag über die von Premier Johnson ausgehandelte Brexit-Vereinbarung mit der EU abstimmen.,7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3409,5-3,616-625,Parlament,O,O,NN,_,_,"Sollte das Parlament dem Vertrag zustimmen, würde der Brexit am 31. Januar 2020 vollzogen werden.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3410,5-5,630-637,Vertrag,O,O,NN,_,_,"Sollte das Parlament dem Vertrag zustimmen, würde der Brexit am 31. Januar 2020 vollzogen werden.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3411,5-6,638-647,zustimmen,O,O,VVINF,_,_,"Sollte das Parlament dem Vertrag zustimmen, würde der Brexit am 31. Januar 2020 vollzogen werden.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3412,5-13,673-679,Januar,O,O,NN,_,_,"Sollte das Parlament dem Vertrag zustimmen, würde der Brexit am 31. Januar 2020 vollzogen werden.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3413,5-15,685-694,vollzogen,O,O,VVPP,_,_,"Sollte das Parlament dem Vertrag zustimmen, würde der Brexit am 31. Januar 2020 vollzogen werden.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3414,6-5,744-756,klargestellt,O,O,VVPP,_,_,"Allerdings haben die EU-Mitgliedsstaaten klargestellt, dass auch ein früherer Austritt möglich wäre, falls das britische Parlament den Vertrag vorzeitig ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3415,6-10,772-780,früherer,O,O,ADJA,_,_,"Allerdings haben die EU-Mitgliedsstaaten klargestellt, dass auch ein früherer Austritt möglich wäre, falls das britische Parlament den Vertrag vorzeitig ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3416,6-11,781-789,Austritt,KON,MRW,NN,_,_,"Allerdings haben die EU-Mitgliedsstaaten klargestellt, dass auch ein früherer Austritt möglich wäre, falls das britische Parlament den Vertrag vorzeitig ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3417,6-12,790-797,möglich,O,O,ADJD,_,_,"Allerdings haben die EU-Mitgliedsstaaten klargestellt, dass auch ein früherer Austritt möglich wäre, falls das britische Parlament den Vertrag vorzeitig ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3418,6-17,814-823,britische,O,O,ADJA,_,_,"Allerdings haben die EU-Mitgliedsstaaten klargestellt, dass auch ein früherer Austritt möglich wäre, falls das britische Parlament den Vertrag vorzeitig ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3419,6-18,824-833,Parlament,O,O,NN,_,_,"Allerdings haben die EU-Mitgliedsstaaten klargestellt, dass auch ein früherer Austritt möglich wäre, falls das britische Parlament den Vertrag vorzeitig ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3420,6-20,838-845,Vertrag,O,O,NN,_,_,"Allerdings haben die EU-Mitgliedsstaaten klargestellt, dass auch ein früherer Austritt möglich wäre, falls das britische Parlament den Vertrag vorzeitig ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3421,6-21,846-855,vorzeitig,O,O,ADJD,_,_,"Allerdings haben die EU-Mitgliedsstaaten klargestellt, dass auch ein früherer Austritt möglich wäre, falls das britische Parlament den Vertrag vorzeitig ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3422,6-22,856-867,ratifiziert,O,O,VVFIN,_,_,"Allerdings haben die EU-Mitgliedsstaaten klargestellt, dass auch ein früherer Austritt möglich wäre, falls das britische Parlament den Vertrag vorzeitig ratifiziert.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3423,7-2,873-885,Entscheidung,O,O,NN,_,_,"Die Entscheidung der EU, dem Aufschub zuzustimmen, war keine Selbstverständlichkeit.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3424,7-7,898-906,Aufschub,O,O,NN,_,_,"Die Entscheidung der EU, dem Aufschub zuzustimmen, war keine Selbstverständlichkeit.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3425,7-8,907-918,zuzustimmen,O,O,VVIZU,_,_,"Die Entscheidung der EU, dem Aufschub zuzustimmen, war keine Selbstverständlichkeit.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
3426,7-12,930-952,Selbstverständlichkeit,O,O,NN,_,_,"Die Entscheidung der EU, dem Aufschub zuzustimmen, war keine Selbstverständlichkeit.",7631ec3e-d12d-4df4-ad8e-0f5a8a9b78c5,https://www.sueddeutsche.de/politik/brexit-eu-1.4658805_1a,gpt3-5,False,0
